# Sea surface height for the Netherlands  for the 6 main tide gauges. 
# Cite https://doi.org/10.2112/JCOASTRES-D-11-00169.1 (method) https://doi.org/10.5281/zenodo.1065964 (data)
# Lineage: https://doi.org/10.5281/zenodo.1065964 (notebooks/dutch-sea-level-monitor.ipynb)
# year -> year over which sea-level is averaged
# date -> first day of the year over which the sea level is averaged
# height -> mean sea surface height over main tide gauges, based on PSMSL RLR [mm relative to NAP(2005)]
# u2/v2 -> signed squared mean wind velocity offshore [m2/s2]
# predicted_linear_with_wind -> fitted sea surface height based on linear model with wind and 0 tide [mm relative to NAP(2005)]
t,year,height,interpolated,flags,station,alpha,u,v,speed,direction,u2,v2,surge,height-surge,predicted_linear_with_wind,index
1930-01-01,1930.0,-47.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,13.96079831214626,25.48671380896548,
1931-01-01,1931.0,-17.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,43.96079831214626,25.111512873897603,
1932-01-01,1932.0,-34.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,26.96079831214626,23.30966417142046,
1933-01-01,1933.0,-79.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-18.03920168785374,20.487661514351284,
1934-01-01,1934.0,-57.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,3.9607983121462595,17.167148907893484,
1935-01-01,1935.0,-14.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,46.96079831214626,13.926039821599662,
1936-01-01,1936.0,-15.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,45.96079831214626,11.333285028184362,
1937-01-01,1937.0,-52.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,8.96079831214626,9.88465210950822,
1938-01-01,1938.0,-5.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,55.96079831214626,9.946765537809668,
1939-01-01,1939.0,-68.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-7.0392016878537405,11.715723825281456,
1940-01-01,1940.0,-47.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,13.96079831214626,15.194964844002104,
1941-01-01,1941.0,-99.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-38.03920168785374,20.194877775064267,
1942-01-01,1942.0,-78.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-17.03920168785374,26.354205488262114,
1943-01-01,1943.0,-10.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,50.96079831214626,33.18082155212659,
1944-01-01,1944.0,21.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,81.96079831214627,40.10727915671991,
1945-01-01,1945.0,22.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,82.96079831214627,46.55486184738911,
1946-01-01,1946.0,-5.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,55.96079831214626,51.998906323143935,
1947-01-01,1947.0,-106.0,N,0.0,24.0,117.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06102182013227853,-45.03920168785374,56.028023968637584,
1948-01-01,1948.0,-10.0,N,0.0,24.0,117.0,1.6908302,1.6606774,2.3699696,0.7764016,4.387522,5.4108086,0.06102182013227853,50.96079831214626,58.39053647105502,
1949-01-01,1949.0,13.0,N,0.0,24.0,117.0,2.3029177,0.56715775,2.371729,0.24147245,8.470212,1.892796,0.06102182013227853,73.96079831214627,59.022884087325636,
1950-01-01,1950.0,-21.0,N,0.0,24.0,117.0,1.9535795,1.1301304,2.2569156,0.5244548,5.701431,2.4221733,0.06102182013227853,39.96079831214626,58.05679996973329,
1951-01-01,1951.0,-47.0,N,0.0,24.0,117.0,1.2349147,1.3340315,1.8178707,0.8239617,3.2752788,4.516599,0.06102182013227853,13.96079831214626,55.804440745706906,
1952-01-01,1952.0,2.0,N,0.0,24.0,117.0,1.8547252,-0.19691782,1.8651494,6.177411,5.917683,-0.6884091,0.06102182013227853,62.96079831214626,52.723151742185564,
1953-01-01,1953.0,-27.0,N,0.0,24.0,117.0,1.7142906,0.26263824,1.7342926,0.15202314,5.0347652,1.0267215,0.06102182013227853,33.96079831214626,49.36384399072958,
1954-01-01,1954.0,-19.0,N,0.0,24.0,117.0,2.234173,1.1717563,2.5228045,0.48303127,10.093402,3.14278,0.06102182013227853,41.96079831214626,46.30880997485309,
1955-01-01,1955.0,4.0,N,0.0,24.0,117.0,1.3086976,-0.47786716,1.3932145,5.9330807,4.944992,-1.8953387,0.06102182013227853,64.96079831214627,44.10599718628515,
1956-01-01,1956.0,-40.0,N,0.0,24.0,117.0,1.4128402,0.01031522,1.4128779,0.007300922,3.6171987,0.18946528,0.06102182013227853,20.96079831214626,43.20715838277529,
1957-01-01,1957.0,-20.0,N,0.0,24.0,117.0,1.501584,0.4303595,1.5620384,0.27912173,4.207589,0.55456275,0.06102182013227853,40.96079831214626,43.91685985617728,
1958-01-01,1958.0,-30.0,N,0.0,24.0,117.0,1.4983262,0.41081885,1.553626,0.26760852,4.355206,0.36970612,0.06102182013227853,30.96079831214626,46.35810341828425,
1959-01-01,1959.0,-63.0,N,0.0,24.0,117.0,0.37447605,0.45224735,0.5871627,0.8791939,1.0946395,2.77509,0.06102182013227853,-2.0392016878537405,50.45844253337125,
1960-01-01,1960.0,-15.0,N,0.0,24.0,117.0,0.6261789,0.3190679,0.7027833,0.4712564,0.7090475,1.934436,0.06102182013227853,45.96079831214626,55.95815974326794,
1961-01-01,1961.0,86.0,N,0.0,24.0,117.0,1.7720531,0.46134415,1.8311228,0.25469065,5.7542934,1.3151058,0.06102182013227853,146.96079831214627,62.43958235558381,
1962-01-01,1962.0,16.0,N,0.0,24.0,117.0,1.9083265,-0.2828922,1.9291806,6.1360164,5.877581,0.13498433,0.06102182013227853,76.96079831214627,69.37422737773171,
1963-01-01,1963.0,-29.0,N,0.0,24.0,117.0,0.37059927,0.48403907,0.6096209,0.917361,0.2810497,1.9679369,0.06102182013227853,31.96079831214626,76.18245419777601,
1964-01-01,1964.0,-14.0,N,0.0,24.0,117.0,0.9981673,-0.121842094,1.0055761,6.1617208,0.65730476,-0.2056845,0.06102182013227853,46.96079831214626,82.29889169734895,
1965-01-01,1965.0,0.0,N,0.0,24.0,117.0,1.7250146,-0.23993878,1.7416216,6.1449785,5.784757,-1.8158885,0.06102182013227853,60.96079831214626,87.23625469107796,
1966-01-01,1966.0,30.0,N,0.0,24.0,117.0,1.6971173,0.20143819,1.7090304,0.118141584,7.028076,0.6606671,0.06102182013227853,90.96079831214627,90.64034639223298,
1967-01-01,1967.0,103.0,N,0.0,24.0,117.0,3.032625,1.1526567,3.2442923,0.36322168,12.765246,3.800848,0.06102182013227853,163.96079831214627,92.33003848431373,
1968-01-01,1968.0,37.0,N,0.0,24.0,117.0,0.92377925,0.11379398,0.9307616,0.122565635,3.7755845,0.19227672,0.06102182013227853,97.96079831214627,92.31771603566051,
1969-01-01,1969.0,12.0,N,0.0,24.0,117.0,0.7452643,-0.09891675,0.75180006,6.15123,1.925209,0.5998935,0.06102182013227853,72.96079831214627,90.80787953104407,
1970-01-01,1970.0,62.0,N,0.0,24.0,117.0,2.0613587,0.28401086,2.080832,0.13691646,8.131738,1.78897,0.06102182013227853,122.96079831214627,88.17406181634973,
1971-01-01,1971.0,26.0,N,0.0,24.0,117.0,1.0549712,-0.074424505,1.0575932,6.2127557,2.8745146,1.1014508,0.06102182013227853,86.96079831214627,84.91666546334721,
1972-01-01,1972.0,-57.0,N,0.0,24.0,117.0,0.5809657,0.75428224,0.9520834,0.91447747,2.5584815,3.7007036,0.06102182013227853,3.9607983121462595,81.6064796750062,
1973-01-01,1973.0,35.0,N,0.0,24.0,117.0,2.2874253,-0.57605195,2.3588452,6.0364814,9.520682,-0.97213364,0.06102182013227853,95.96079831214627,78.82025227809798,
1974-01-01,1974.0,35.0,N,0.0,24.0,117.0,2.1156101,0.58636284,2.195365,0.27037337,11.503461,2.554668,0.06102182013227853,95.96079831214627,77.07558913429713,
1975-01-01,1975.0,7.0,N,0.0,24.0,117.0,1.162257,-0.14758463,1.1715897,6.1568804,4.674917,0.19217925,0.06102182013227853,67.96079831214627,76.77252921884113,
1976-01-01,1976.0,-22.0,N,0.0,24.0,117.0,0.7090325,-0.120357074,0.7191751,6.11504,3.3632562,-0.70991033,0.06102182013227853,38.96079831214626,78.1483900977711,
1977-01-01,1977.0,15.0,N,0.0,24.0,117.0,1.8557261,0.69389015,1.9812125,0.3578221,7.2231917,2.5798526,0.06102182013227853,75.96079831214627,81.25098063444227,
1978-01-01,1978.0,15.0,N,0.0,24.0,117.0,1.814568,0.4161997,1.8616873,0.2254659,8.551636,1.0163754,0.06102182013227853,75.96079831214627,85.93320454932162,
1979-01-01,1979.0,1.0,N,0.0,24.0,117.0,1.7039541,0.9896787,1.9705135,0.5261919,5.7002463,2.3869617,0.0417017942549635,61.98011833802357,91.86966395792567,
1980-01-01,1980.0,45.0,N,0.0,24.0,117.0,1.7931527,0.23217992,1.8081218,0.12876499,6.4064636,-0.8189574,0.0472445881574368,105.9745755441211,98.59338875743093,
1981-01-01,1981.0,107.0,N,0.0,24.0,117.0,2.1854026,0.15059848,2.1905854,0.06880232,9.316558,0.50175446,0.0876831374756277,167.9341369948029,105.54854602111058,
1982-01-01,1982.0,79.0,N,0.0,24.0,117.0,1.7347169,1.1160479,2.062718,0.57169336,5.4549103,3.2701206,0.0595667184926952,139.96225341378585,112.15317981143716,
1983-01-01,1983.0,128.0,N,0.0,24.0,117.0,2.2307808,0.7313176,2.3475964,0.3167897,12.008881,2.519624,0.105442636671846,188.9163774956067,117.86489963608959,
1984-01-01,1984.0,31.0,N,0.0,24.0,117.0,1.5967559,0.5689509,1.6950912,0.34229112,6.145271,3.6726425,0.0437642523199523,91.97805587995859,122.24210294212479,
1985-01-01,1985.0,47.0,N,0.0,24.0,117.0,1.780538,0.8918338,1.9914023,0.46435043,6.0918846,2.5837,0.0545948640405111,107.96722526823802,124.99382114039463,
1986-01-01,1986.0,19.0,N,0.0,24.0,117.0,1.8892741,0.9042041,2.0945027,0.44638044,5.628788,3.2792351,0.0611722151098186,79.96064791716871,126.01256277482241,
1987-01-01,1987.0,23.0,N,0.0,24.0,117.0,1.3464832,0.36130008,1.3941144,0.26215342,3.224531,1.6494709,0.0247955739702263,83.99702455830831,125.38644665367326,
1988-01-01,1988.0,111.0,N,0.0,24.0,117.0,2.7062855,0.6165915,2.775638,0.22401294,12.714699,2.842232,0.0880486899986863,171.93377144227986,123.38925541188273,
1989-01-01,1989.0,75.0,N,0.0,24.0,117.0,1.9510013,0.70723176,2.0752308,0.34776416,7.295707,2.775037,0.0746853243406504,135.94713480793789,120.44953221166469,
1990-01-01,1990.0,124.0,N,0.0,24.0,117.0,2.966011,1.1080108,3.1662138,0.35751578,12.639977,7.6519017,0.1269822594645905,184.89483787281395,117.1022088008524,
1991-01-01,1991.0,9.0,N,0.0,24.0,117.0,1.5867535,0.4704064,1.6550133,0.28820446,4.0877404,0.39182273,0.0487029466318757,69.97311718564666,113.92822492681218,
1992-01-01,1992.0,57.0,N,0.0,24.0,117.0,2.1532123,0.67857885,2.2576077,0.30529472,8.080558,1.6115795,0.0650400881801192,117.95678004409842,111.48895458321452,
1993-01-01,1993.0,54.0,N,0.0,24.0,117.0,1.5221761,0.2831733,1.5482917,0.18392932,7.881514,1.9583648,0.0515264623926008,114.97029366988593,110.26284074729023,
1994-01-01,1994.0,93.0,N,0.0,24.0,117.0,2.217946,1.1045022,2.477743,0.46203372,10.574744,3.7801545,0.0842246083593735,153.93759552391916,112.47826202910554,
1995-01-01,1995.0,106.0,N,0.0,24.0,117.0,1.9460641,0.21723664,1.9581516,0.11116849,7.5945697,0.72313374,0.0682450310709848,166.95357510120755,116.41437175626778,
1996-01-01,1996.0,-37.0,N,0.0,24.0,117.0,0.20035468,0.11940262,0.2332359,0.53744084,-0.99027103,0.88245386,-0.0221893548904383,24.04400948716897,122.04297106515922,
1997-01-01,1997.0,39.0,N,0.0,24.0,117.0,1.1074536,0.86285716,1.4039145,0.661889,4.6699576,4.208534,0.0318736573375047,99.98994647494104,129.14482080841813,
1998-01-01,1998.0,131.0,N,0.0,24.0,117.0,2.72824,1.3373433,3.0383847,0.45576513,9.973238,3.038884,0.0953606385788689,191.92645949369967,137.3343882413423,
1999-01-01,1999.0,123.0,N,0.0,24.0,117.0,2.2959769,1.0795338,2.5371053,0.43951237,10.110547,3.0341625,0.0904643272834332,183.9313558049951,146.10336414940053,
2000-01-01,2000.0,117.0,N,0.0,24.0,117.0,2.3491423,1.8163733,2.9694583,0.65818894,9.257247,9.211353,0.0794669447525256,177.942353187526,154.87803840765827,
2001-01-01,2001.0,126.0,N,0.0,24.0,117.0,1.8486565,0.38035336,1.887379,0.20291424,6.036207,2.3643658,0.0622136458864575,186.9596064863921,163.08405768814416,
2002-01-01,2002.0,106.0,N,0.0,24.0,117.0,1.3034383,1.4936231,1.9823878,0.8532882,5.41819,5.158049,0.0353743031046876,166.98644582917385,170.2112557689574,
2003-01-01,2003.0,86.0,N,0.0,24.0,117.0,1.0294569,0.7062414,1.2484224,0.6012905,2.4190142,1.9189583,0.0329944703804507,146.9888256618981,175.8712387039731,
2004-01-01,2004.0,116.0,N,0.0,24.0,117.0,2.5099623,0.8235235,2.6416097,0.31703493,8.325006,2.383694,0.075020138884238,176.94679999339428,179.84122490934774,
2005-01-01,2005.0,81.0,N,0.0,24.0,117.0,2.0045712,0.21600209,2.0161753,0.1073406,7.103912,0.6315093,0.0575752197420352,141.96424491253651,182.0891917035329,
2006-01-01,2006.0,80.0,N,0.0,24.0,117.0,1.7412343,1.2011398,2.115333,0.60386163,6.1336884,4.532461,0.0621714341288355,140.9596486981497,182.77748987733568,
2007-01-01,2007.0,155.0,N,0.0,24.0,117.0,2.3908284,0.34595513,2.4157288,0.14370352,10.287087,1.2027072,0.0955722812052867,215.92624785107324,182.24451829831386,
2008-01-01,2008.0,117.0,N,0.0,24.0,117.0,2.1866772,1.5531667,2.6821418,0.61759615,8.021732,5.390208,0.0827728705964168,177.9390472616821,180.96652703419005,
2009-01-01,2009.0,81.0,N,0.0,24.0,117.0,1.6802953,1.1287364,2.024213,0.59151274,5.088303,5.315205,0.0469354962266675,141.97488463605185,179.5038604795133,
2010-01-01,2010.0,67.0,N,0.0,24.0,117.0,0.8425271,-0.3955059,0.93073994,5.844293,1.7123364,-1.4173802,0.0251052073726098,127.99671492490592,178.43770830923415,
2011-01-01,2011.0,122.0,N,0.0,24.0,117.0,2.143113,1.4697872,2.5986934,0.60114485,9.094102,4.2256026,0.0765299901519327,182.9452901421266,178.30450351482256,
2012-01-01,2012.0,106.0,N,0.0,24.0,117.0,2.1913896,1.2847629,2.540237,0.5302685,6.8177757,3.2491236,0.061034355611576,166.96078577666697,179.53537236484271,
2013-01-01,2013.0,82.0,N,0.0,24.0,117.0,1.0371405,0.346735,1.0935655,0.32263672,2.228657,3.173827,0.030807504384485,142.99101262789407,182.407470894368,
2014-01-01,2014.0,126.0,N,0.0,24.0,117.0,1.5648203,1.8632332,2.4331667,0.8722295,5.123015,11.433273,0.0515237803570926,186.97029635192143,187.01270083200737,
2015-01-01,2015.0,179.0,N,0.0,24.0,117.0,2.7150013,1.360416,3.0367687,0.4645063,12.157926,6.55892,0.0955399213027056,239.92628021097585,193.2473361639329,
2016-01-01,2016.0,144.0,N,0.0,24.0,117.0,1.7510552,0.9182653,1.9772217,0.48298186,4.917603,2.5206838,0.0350986013820018,204.98672153089655,200.82373123969467,
2017-01-01,2017.0,202.0,N,0.0,24.0,117.0,2.8075507,1.0631806,3.0021148,0.36199844,11.298989,2.0506012,0.08886719088338,262.9329529413952,209.3027888637664,
2018-01-01,2018.0,105.0,N,0.0,24.0,117.0,1.0403268,0.7537992,1.2847152,0.62703234,4.2967873,2.208767,0.0166812774508375,166.0051388548277,218.14352352697094,
2019-01-01,2019.0,195.0,N,0.0,24.0,117.0,2.1769128,1.3445364,2.5586574,0.55328524,7.9628825,4.2121882,0.0685679958189187,255.9532521364596,226.76412531274588,
2020-01-01,2020.0,205.0,N,0.0,24.0,117.0,2.2073004,1.752432,2.8183672,0.671026,9.83999,6.934233,0.070890034070554,265.950930098208,234.60763187098937,
2021-01-01,2021.0,182.0,N,0.0,24.0,117.0,1.6460408,0.1924117,1.6572485,0.11636555,4.8222713,0.25504875,0.0442651427529548,242.97755498952557,241.20479571517458,
1890-01-01,1890.0,-120.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-53.100602067385765,-7.98493308738757,
1891-01-01,1891.0,-100.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-33.100602067385765,-5.066004731958778,
1892-01-01,1892.0,-91.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-24.100602067385765,-3.4473139825274486,
1893-01-01,1893.0,-74.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-7.100602067385765,-3.1832842292958152,
1894-01-01,1894.0,-70.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-3.100602067385765,-4.175431084548675,
1895-01-01,1895.0,-104.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-37.100602067385765,-6.183478838303321,
1896-01-01,1896.0,-101.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-34.100602067385765,-8.852481653209342,
1897-01-01,1897.0,-82.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-15.100602067385765,-11.752888185455722,
1898-01-01,1898.0,-42.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,24.899397932614235,-14.429027325238453,
1899-01-01,1899.0,-79.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-12.100602067385765,-16.450542213874204,
1900-01-01,1900.0,-114.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-47.100602067385765,-17.460966907007656,
1901-01-01,1901.0,-126.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-59.100602067385765,-17.21796257806587,
1902-01-01,1902.0,-136.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-69.10060206738576,-15.620671588079611,
1903-01-01,1903.0,-15.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,51.899397932614235,-12.72110182280105,
1904-01-01,1904.0,-84.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-17.100602067385765,-8.718256286552736,
1905-01-01,1905.0,-78.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-11.100602067385765,-3.935670576713688,
1906-01-01,1906.0,-50.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,16.899397932614235,1.2151062966594888,
1907-01-01,1907.0,-78.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-11.100602067385765,6.280965632323375,
1908-01-01,1908.0,-105.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-38.100602067385765,10.818383822304265,
1909-01-01,1909.0,-59.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,7.899397932614235,14.443485215994244,
1910-01-01,1910.0,-47.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,19.899397932614235,16.875372202655985,
1911-01-01,1911.0,-77.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-10.100602067385765,17.967831615903687,
1912-01-01,1912.0,-1.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,65.89939793261424,17.725838589971893,
1913-01-01,1913.0,-25.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,41.899397932614235,16.304994989903786,
1914-01-01,1914.0,-10.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,56.899397932614235,13.99396580302459,
1915-01-01,1915.0,-74.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-7.100602067385765,11.181895989431535,
1916-01-01,1916.0,-4.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,62.899397932614235,8.314485624554715,
1917-01-01,1917.0,-53.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,13.899397932614235,5.843681365625592,
1918-01-01,1918.0,-34.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,32.899397932614235,4.17666283329646,
1919-01-01,1919.0,-60.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,6.899397932614235,3.629882086327056,
1920-01-01,1920.0,-53.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,13.899397932614235,4.393343997812937,
1921-01-01,1921.0,-35.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,31.899397932614235,6.509159396509949,
1922-01-01,1922.0,-52.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,14.899397932614235,9.866791794045522,
1923-01-01,1923.0,-8.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,58.899397932614235,14.215534225148973,
1924-01-01,1924.0,-39.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,27.899397932614235,19.192807873710414,
1925-01-01,1925.0,18.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,84.89939793261424,24.365088268520243,
1926-01-01,1926.0,6.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,72.89939793261424,29.27683949171818,
1927-01-01,1927.0,-10.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,56.899397932614235,33.501932936074006,
1928-01-01,1928.0,8.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,74.89939793261424,36.69174670300806,
1929-01-01,1929.0,-68.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-1.1006020673857648,38.61451640695808,
1930-01-01,1930.0,-36.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,30.899397932614235,39.18149565190899,
1931-01-01,1931.0,-15.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,51.899397932614235,38.45697330822522,
1932-01-01,1932.0,-29.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,37.899397932614235,36.65101688657238,
1933-01-01,1933.0,-85.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-18.100602067385765,34.09576110283595,
1934-01-01,1934.0,-55.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,11.899397932614235,31.207918069587862,
1935-01-01,1935.0,-3.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,63.899397932614235,28.441740787806236,
1936-01-01,1936.0,-13.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,53.899397932614235,26.23774919923322,
1937-01-01,1937.0,-46.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,20.899397932614235,24.973006362031484,
1938-01-01,1938.0,-13.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,53.899397932614235,24.918557341753864,
1939-01-01,1939.0,-63.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,3.899397932614235,26.2088349159399,
1940-01-01,1940.0,-57.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,9.899397932614235,28.826485432872786,
1941-01-01,1941.0,-95.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,-28.100602067385765,32.60432761037127,
1942-01-01,1942.0,-59.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,7.899397932614235,37.24422317459849,
1943-01-01,1943.0,-13.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,53.899397932614235,42.35072930970982,
1944-01-01,1944.0,-11.0,N,0.0,25.0,108.0,1.7207077,0.6312239,1.8328334,0.35159734,6.3112593,2.3649986,0.06696636429691114,55.899397932614235,47.47573438770261,
